step, arrivals_sum, infringement_sum, reward ,arr,inf
1115502,172469,230926,-190213.448967662,0.154611107824101,0.20701531687079
1116002,172568,231012,-240138.188656669,0.154630547257084,0.206999629032923
1116502,172663,231109,-242203.733033427,0.154646386661197,0.206993807445038
1117002,172764,231153,-187190.641797267,0.154667583406297,0.206940542631079
1117502,172866,231196,-183654.710079876,0.15468965603641,0.206886430628312
1118002,172968,231231,-171301.984054721,0.154711708923598,0.206825211403915
1118502,173071,231306,-214815.137016824,0.154734636147276,0.206799809030292
1119002,173169,231378,-219027.44461123,0.154753074614701,0.206771748397233
1119502,173276,231439,-197199.613824015,0.154779535900784,0.206733887031912
1120002,173378,231533,-233339.637153806,0.154801509283019,0.206725523704422
1120502,173481,231608,-219791.347897508,0.154824355512083,0.206700211155357
1121002,173583,231714,-253480.041477559,0.154846289301892,0.206702575017707
1121502,173686,231760,-183702.640604026,0.15486909519555,0.206651437090616
1122002,173791,231804,-186323.679725038,0.154893663291153,0.206598562212902
1122502,173895,231886,-224368.610392482,0.15491731863284,0.206579587386036
1123002,173995,231940,-194783.524487766,0.154937391028689,0.206535696285492
1123502,174094,231985,-186933.019427042,0.154956555484547,0.206483833584631
1124002,174201,232030,-175676.975463666,0.154982820315266,0.206432017024881
1124502,174304,232110,-226150.476190758,0.155005504658951,0.206411371433755
1125002,174409,232164,-192986.95792068,0.155029946613428,0.206367633124208
1125502,174514,232214,-189633.42045178,0.155054366851414,0.206320379706122
1126002,174612,232309,-243475.646706058,0.15507254871661,0.206313132658734
1126502,174717,232376,-208536.820919047,0.155096928367637,0.206281036340814
1127002,174820,232408,-169760.779468166,0.155119511766616,0.206217912656765
1127502,174919,232481,-230270.927286801,0.155138527470461,0.206191208530007
1128002,175019,232549,-216046.908752913,0.155158412839694,0.206160095460824
1128502,175121,232589,-184357.176791214,0.155180052848821,0.206104198308909
1129002,175223,232617,-167854.758166313,0.155201673690569,0.206037721810944
1129502,175333,232666,-188774.065383704,0.155230358157843,0.205989896432233
1130002,175436,232716,-189651.985196433,0.155252822561376,0.205942998330976
1130502,175535,232823,-252577.631306495,0.155271728842585,0.205946561792903
1131002,175638,232869,-186470.693407054,0.155294155094332,0.205896187628315
1131502,175738,232919,-197925.260451302,0.155313910183102,0.205849393107569
1132002,175839,232954,-179106.133407808,0.155334531211076,0.205789389064684
1132502,175944,233022,-211150.597177351,0.155358666033261,0.205758577026796
1133002,176045,233071,-194816.63907224,0.155379249109887,0.205711022575423
1133502,176143,233137,-217448.294277837,0.15539716736274,0.205678507845597
1134002,176245,233188,-196789.1839947,0.155418597145331,0.205632794298423
1134502,176346,233254,-214197.256417329,0.155439126594753,0.205600342705434
1135002,176453,233326,-213902.743205186,0.155464924290882,0.205573206038403
1135502,176551,233379,-204043.304769196,0.155482773257995,0.205529360582368
1136002,176649,233424,-191068.002422158,0.155500606513017,0.205478511481494
1136502,176757,233452,-164841.577735583,0.155527223005327,0.205412748943689
1137002,176855,233499,-190946.658505852,0.155545021028987,0.205363754857071
1137502,176961,233539,-191216.683070625,0.155569836360727,0.205308650006769
1138002,177058,233608,-214608.318180259,0.155586721288715,0.205279076838178
1138502,177164,233670,-202551.369171653,0.155611496510327,0.205243381214965
1139002,177264,233745,-224093.743407938,0.155630982210742,0.205219130431729
1139502,177366,233804,-211277.458524804,0.155652205963658,0.20518085970889
1140002,177472,233849,-186268.874857944,0.155676919865053,0.205130341876593
1140502,177575,233938,-230032.539662691,0.15569898167649,0.205118447841389
1141002,177680,234006,-214251.557916635,0.155722776997762,0.205088159354672
1141502,177778,234182,-337533.258686768,0.155740419202069,0.205152509588244
1142002,177883,234267,-235014.103443415,0.155764175544351,0.205137118849179
1142502,177985,234312,-193937.609736271,0.1557852852774,0.205086730701565
1143002,178089,234370,-199847.432056663,0.155808126319989,0.205047760196395
1143502,178196,234417,-190881.372102506,0.155833570907615,0.204999204199031
1144002,178300,234468,-196370.032994121,0.15585637088047,0.204954187143029
1144502,178397,234508,-192291.483567859,0.155873034734758,0.204899598253214
1145002,178503,234558,-188756.590114796,0.155897544283765,0.204853790648401
1145502,178603,234611,-197398.672725176,0.155916794558194,0.204810641971817
1146002,178707,234657,-188159.535295162,0.15593951843016,0.204761422754934
1146502,178809,234686,-172718.285597984,0.155960478045394,0.204697418757228
1147002,178911,234751,-207572.377971848,0.155981419387237,0.204664856730851
1147502,179016,234820,-203839.039390724,0.156004956854106,0.204635808913623
1148002,179119,234871,-191978.911850641,0.156026731660746,0.204591106984134
1148502,179225,234954,-232398.734506329,0.15605109960627,0.204574306357325
1149002,179329,235016,-211479.7269612,0.156073705702862,0.204539243621856
1149502,179431,235042,-168414.286341562,0.156094552249583,0.204472893479089
1150002,179537,235100,-207911.267486711,0.156118858923724,0.204434427070562
1150502,179637,235154,-195397.74154372,0.156137929356055,0.204392517353294
1151002,179738,235232,-233197.804526299,0.156157852028059,0.204371495444838
1151502,179843,235276,-176249.72315086,0.156181231122482,0.204320965139444
1152002,179948,235318,-180396.66956203,0.156204589922587,0.204268742588989
1152502,180055,235398,-225524.704691467,0.156229663809694,0.204249537094079
1153002,180162,235435,-171920.425619635,0.156254715950189,0.204193054305196
1153502,180265,235481,-198256.194238194,0.156276278671385,0.204144422809843
1154002,180363,235541,-202918.707876211,0.156293489959289,0.20410796515084
1154502,180467,235637,-231767.492288504,0.156315883385217,0.20410272134652
1155002,180567,235664,-165596.543041802,0.156334794225465,0.204037741925988
1155502,180669,235749,-236286.013375686,0.156355419549252,0.204023013374274
1156002,180765,235831,-231890.828698311,0.156370836728656,0.20400570241228
1156502,180866,235902,-218134.821025855,0.15639056395925,0.203978894978132
1157002,180968,235990,-227162.679378438,0.156411138442284,0.203966803860322
1157502,181071,236015,-160406.023142659,0.156432559079812,0.203900295636638
1158002,181175,236061,-186009.541346146,0.156454824775778,0.20385197953026
1158502,181282,236100,-173325.672771806,0.156479660803348,0.203797662843914
1159002,181385,236192,-241920.619712468,0.15650102415699,0.203789122020497
1159502,181488,236258,-207805.915621407,0.156522369086039,0.203758165143311
1160002,181593,236363,-248907.154364513,0.156545419749276,0.203760855584732
1160502,181697,236424,-203299.89032334,0.156567588853789,0.203725629081208
1161002,181798,236501,-222025.073833817,0.156587154888622,0.203704214118494
1161502,181899,236607,-251981.958383636,0.156606704077996,0.203707785264253
1162002,182000,236710,-251269.252490194,0.156626236443655,0.203708771585591
1162502,182099,236745,-179110.59368807,0.156644031580161,0.203651262535462
1163002,182199,236855,-262696.231167709,0.156662671259379,0.20365829121532
1163502,182300,236931,-219482.648060028,0.156682154392515,0.203636091729967
1164002,182403,236983,-194696.305369277,0.156703338997699,0.20359329279503
1164502,182502,237029,-189706.084405165,0.156721070466174,0.203545378196001
1165002,182606,237086,-195641.709105718,0.156743078552655,0.20350694676919
1165502,182711,237150,-205454.033429313,0.156765925755597,0.203474554312219
1166002,182811,237222,-216028.76320772,0.156784465206749,0.203449050687735
1166502,182916,237278,-193364.465784,0.156807275083969,0.203409852704925
1167002,183019,237349,-215644.566275483,0.156828351622362,0.20338354175914
1167502,183116,237476,-278243.195939412,0.156844270930585,0.203405219006049
1168002,183220,237512,-174684.181968757,0.156866169749709,0.203348966868207
1168502,183324,237564,-195078.306147888,0.156888049827899,0.203306455615823
1169002,183432,237626,-198640.045751253,0.156913332911321,0.203272535034157
1169502,183533,237701,-221825.379610342,0.15693260892243,0.203249759299257
1170002,183636,237750,-185997.370108467,0.156953577857132,0.203204780846528
1170502,183737,237840,-241597.200587219,0.156972820208765,0.203194868526495
1171002,183833,237906,-212913.634024111,0.156987776280485,0.203164469403127
1171502,183936,238024,-273224.171364427,0.157008694820837,0.203178483690169
1172002,184040,238102,-223609.339669454,0.1570304487535,0.203158356385057
1172502,184143,238152,-195558.180886174,0.157051331255725,0.203114365689781
1173002,184252,238203,-184922.157215885,0.157077311036128,0.203071265010631
1173502,184361,238272,-210899.405779543,0.157103268677855,0.203043539763886
1174002,184458,238347,-219873.918147515,0.157118982761529,0.203020948856987
1174502,184558,238478,-279800.319475928,0.15713723773991,0.203046056967123
1175002,184662,238556,-222542.948387826,0.157158881431691,0.20302603740249
1175502,184764,238624,-207269.522065715,0.157178805310412,0.202997527864691
1176002,184864,238705,-226513.019088345,0.157197011569708,0.202980096972624
1176502,184964,238766,-213072.459883443,0.157215202354097,0.202945681350308
1177002,185067,238826,-214678.53762759,0.157235926531986,0.202910445351835
1177502,185164,238895,-214965.700468748,0.157251537577006,0.202882882576845
1178002,185263,238976,-227134.08456234,0.157268833159876,0.202865529939677
1178502,185372,239020,-185804.030744373,0.15729459941519,0.202816796237936
1179002,185473,239100,-228362.144281187,0.157313558416356,0.202798638170249
1179502,185578,239147,-186168.940280237,0.157335892605523,0.202752517587931
1180002,185677,239207,-211553.480779203,0.1573531231303,0.202717453021266
1180502,185777,239247,-182702.174399458,0.157371186156398,0.202665476212662
1181002,185884,239284,-177097.420311418,0.157395161058152,0.202611003198978
1181502,185983,239337,-201570.737669013,0.157412344625739,0.202570118374747
1182002,186085,239408,-204786.986460895,0.157432051722417,0.202544496540615
1182502,186190,239483,-216216.246135014,0.157454279147097,0.202522279032086
1183002,186289,239614,-282867.915886637,0.157471415940125,0.202547417502253
1183502,186391,239648,-170506.274765995,0.157491073103383,0.20249057458289
1184002,186499,239745,-232628.521411797,0.157515781223343,0.202486989042248
1184502,186597,239841,-247580.900469,0.157532026117305,0.202482562292001
1185002,186700,239893,-202237.2622913,0.157552476704681,0.202441008538382
1185502,186808,239935,-180394.574724684,0.157577127664061,0.20239105459122
1186002,186915,240006,-209430.381567078,0.157600914669621,0.202365594661729
1186502,187014,240036,-181982.350591264,0.157617939118518,0.202305600833374
1187002,187116,240083,-183669.237585369,0.157637476600713,0.202259979342916
1187502,187221,240138,-196102.414213586,0.157659523941854,0.202221133101249
1188002,187320,240243,-252417.190280304,0.157676502228111,0.202224407029618
1188502,187423,240317,-223684.294058104,0.157696831810127,0.202201594948936
1189002,187524,240388,-206421.296747727,0.157715462211165,0.202176278929724
1189502,187630,240444,-202819.67286897,0.157738280389608,0.202138373874109
1190002,187733,240484,-181491.014572574,0.157758558388978,0.202087055315873
1190502,187835,240532,-197160.347317983,0.157777979373407,0.202042499718606
1191002,187939,240586,-201667.038324912,0.157799063309717,0.202003019306433
1191502,188039,240643,-201430.203253656,0.157816772443521,0.20196608985969
1192002,188139,240709,-213605.722015395,0.157834466720693,0.201936741716876
1192502,188243,240754,-191715.129748501,0.157855500451991,0.201889808151265
1193002,188346,240818,-201265.972407476,0.157875678330799,0.20185884013606
1193502,188450,240861,-186991.481757241,0.157896677173562,0.201810302789606
1194002,188558,240923,-196692.118631179,0.157921008507523,0.201777718965295
1194502,188659,240963,-178908.122137282,0.157939459289311,0.201726744701976
1195002,188766,241012,-185877.916795365,0.157962915543238,0.201683344463022
1195502,188867,241090,-219668.80958325,0.157981333364561,0.201664238119217
1196002,188969,241174,-223894.070342319,0.158000571905398,0.201650164464608
1196502,189075,241248,-219676.885607712,0.158023137445654,0.201627744876314
1197002,189174,241288,-175039.073288319,0.15803983619075,0.20157693972107
1197502,189271,241379,-243880.159698375,0.158054850847848,0.201568765647156
1198002,189374,241484,-250960.920639745,0.158074861310749,0.201572284520393
1198502,189476,241531,-193377.406827805,0.15809402070251,0.201527406712713
1199002,189587,241577,-183724.151865156,0.158120670357514,0.201481732307369
1199502,189686,241660,-229462.738160123,0.158137293643529,0.201466942114311
1200002,189792,241703,-178293.09327127,0.158159736400439,0.201418830968615
1200502,189893,241764,-208451.145690312,0.158177995538533,0.2013857536264
1201002,189995,241870,-245420.561368921,0.158197072111454,0.201390172539263
1201502,190095,241947,-228793.124929138,0.15821446822394,0.201370451318433
1202002,190198,242011,-218449.4486385,0.158234345699924,0.201339931214757
1202502,190302,242054,-183417.579904373,0.158255038245259,0.201291972903164
1203002,190408,242108,-190077.833269947,0.158277376097463,0.201253198249047
1203502,190511,242168,-208981.052814802,0.15829720266356,0.201219441263911
1204002,190616,242290,-260190.220993693,0.158318673889246,0.201237207247164
1204502,190721,242393,-251858.194523261,0.15834012728912,0.201239184326801
1205002,190822,242440,-190740.71986022,0.158358243388808,0.201194686813798
1205502,190925,242512,-220975.935416307,0.158378003520525,0.201170964461278
1206002,191030,242563,-194237.28749437,0.15839940563946,0.201129848872556
1206502,191129,242639,-219180.110627059,0.158415816965078,0.201109488421901
1207002,191230,242693,-199509.101509854,0.15843387169201,0.201070917860948
1207502,191328,242743,-191457.462784945,0.158449426998879,0.201029066618523
1208002,191432,242842,-243465.600054215,0.158469936308052,0.201027812867859
1208502,191537,242925,-227030.394938508,0.158491256117077,0.201013320623383
1209002,191639,243016,-235592.749643082,0.158510076906407,0.201005457393784
1209502,191739,243222,-355564.146120449,0.158527228561838,0.201092681119998
1210002,191845,243305,-223953.942797379,0.15854932471186,0.201078180036066
1210502,191949,243388,-225009.251623253,0.158569750401073,0.201063690931531
1211002,192054,243445,-204283.545159806,0.158590984985987,0.201027743967392
1211502,192158,243546,-237705.953627203,0.158611376621747,0.20102814522799
1212002,192262,243581,-173087.120317542,0.158631751432753,0.20097409080183
1212502,192361,243618,-185567.01920131,0.158647985735281,0.200921730438383
1213002,192465,243687,-200333.101024894,0.15866832865898,0.200895794071238
1213502,192569,243781,-229124.082205437,0.158688654818863,0.200890480609014
1214002,192671,243868,-231065.231927801,0.1587073167919,0.200879405470502
1214502,192778,243940,-206347.472563581,0.158730080312754,0.200855988709776
1215002,192879,244033,-240866.567333145,0.158747886834754,0.200849875144238
1215502,192983,244122,-236459.712702184,0.158768146823288,0.200840475786959
1216002,193089,244170,-188422.649332651,0.158790034884811,0.200797367109594
1216502,193186,244257,-233079.440341352,0.158804506692139,0.200786353002297
1217002,193287,244367,-257779.319371413,0.158822253373454,0.200794246845938
1217502,193386,244425,-199220.808676138,0.158838342770689,0.200759423803821
1218002,193493,244492,-207991.680074123,0.158860987091975,0.200732018502433
1218502,193593,244570,-229563.486800565,0.158877868070795,0.200713663170023
1219002,193695,244638,-211285.98278206,0.158896375887816,0.200687119463299
1219502,193802,244687,-186743.161730983,0.158918968562577,0.200645017392345
1220002,193909,244743,-183545.792427711,0.158941542718782,0.200608687526742
1220502,194010,244818,-223567.927177206,0.158959182369222,0.200587954792372
1221002,194116,244859,-180439.376684981,0.158980902570184,0.200539393055867
1221502,194218,244947,-233002.669295251,0.158999330332656,0.200529348294149
1222002,194319,245002,-194164.381741841,0.159016924685884,0.200492306886568
1222502,194425,245071,-206296.032962204,0.159038594619886,0.200466747702662
1223002,194534,245125,-189695.443020252,0.159062699815699,0.200428944515217
1223502,194635,245207,-227862.371047191,0.159080246701681,0.2004140573534
1224002,194741,245298,-239375.591102915,0.15910186421264,0.200406535283439
1224502,194840,245339,-179053.553081734,0.159117747459784,0.200358186430075
1225002,194944,245397,-193228.008319862,0.159137699367021,0.200323754573462
1225502,195045,245510,-267507.082519331,0.159155187017239,0.200334230380693
1226002,195152,245549,-177420.308098515,0.159177554359618,0.200284338850997
1226502,195262,245640,-228747.626238585,0.159202349445822,0.200276884994888
1227002,195366,245701,-202908.708103369,0.159222234356586,0.200244987375734
1227502,195469,245804,-249902.635582983,0.159241288405233,0.200247331572576
1228002,195571,245857,-190474.4273007,0.159259512606657,0.200208957314402
1228502,195677,245919,-209684.638286799,0.159280977971546,0.200177940288253
1229002,195780,245991,-213220.526628121,0.159299984865769,0.200155085182937
1229502,195880,246082,-233835.808448778,0.159316536288676,0.200147702077752
1230002,195985,246129,-189092.034991927,0.159337139289204,0.200104552675524
1230502,196090,246214,-230822.238510136,0.159357725546159,0.20009232004499
1231002,196196,246287,-221424.999820536,0.159379107426308,0.200070349195208
1231502,196297,246363,-219507.242807041,0.159396411861288,0.200050832235758
1232002,196401,246426,-197773.940857479,0.159416137311465,0.200020779187047
1232502,196509,246477,-188918.980113852,0.159439092188086,0.199981014229592
1233002,196610,246546,-214182.168259948,0.159456351246794,0.199955880039124
1233502,196711,246631,-235681.007958951,0.159473596313585,0.199943737424017
1234002,196814,246675,-196333.23838232,0.159492448148382,0.199898379419158
1234502,196911,246748,-220284.505052542,0.159506424452937,0.199876549410208
1235002,197015,246876,-276477.638405359,0.15952605744768,0.199899271418184
1235502,197127,246913,-167612.60381419,0.15955214965253,0.199848320763544
1236002,197229,246972,-204310.88211276,0.15957013014542,0.199815210654999
1236502,197325,247290,-491252.254956763,0.159583243698757,0.199991589176564
1237002,197426,247338,-186272.02636334,0.159600388681667,0.199949555457469
1237502,197528,247387,-190494.947748918,0.159618327889571,0.199908363784463
1238002,197621,247561,-325539.366652346,0.159628982828784,0.199968174526374
1238502,197723,247675,-257094.6445384,0.159646896008242,0.199979491353264
1239002,197827,247778,-250387.21291773,0.15966640893235,0.199981920933138
1239502,197929,247814,-179515.158528612,0.159684292562658,0.199930294586051
1240002,198026,247853,-187116.424249684,0.159698129519146,0.199881129223985
1240502,198134,247900,-183973.954841715,0.159720822699198,0.199838452497457
1241002,198235,247943,-187604.122186518,0.159737856989755,0.199792586957958
1241502,198337,247979,-174309.611143796,0.159755683035549,0.199741120030415
1242002,198438,248114,-279091.454055742,0.159772689576989,0.199769404558125
1242502,198545,248162,-188881.98793556,0.159794511397165,0.199727646313648
1243002,198649,248210,-187660.927597582,0.159813902149795,0.199685921663843
1243502,198744,248280,-211283.82012582,0.159826039684697,0.199661922538122
1244002,198844,248311,-179198.386281706,0.159842186748896,0.19960659227236
1244502,198952,248394,-225786.561091692,0.159864749112496,0.199593090248147
1245002,199059,248431,-175723.090477333,0.159886490142185,0.199542651337106
1245502,199165,248555,-269603.607458184,0.15990741082712,0.199562104276027
1246002,199263,248612,-205115.347729722,0.159921894186366,0.199527769618347
1246502,199362,248702,-241014.543313872,0.159937168171411,0.199519936590555
1247002,199469,248776,-213184.930234025,0.159958845294554,0.199499279070924
1247502,199573,248867,-228213.256501587,0.159978100235511,0.199492265343062
1248002,199678,248946,-224638.802159899,0.15999814102862,0.199475641865959
1248502,199779,249033,-238447.001057549,0.160014961930377,0.199465439382556
1249002,199886,249099,-210462.130118663,0.160036573200043,0.199438431643824
1249502,199985,249147,-191440.391355301,0.160051764623026,0.199397039780649
1250002,200094,249195,-187584.742343774,0.16007494388009,0.19935568103091
1250502,200200,249240,-187075.948014172,0.160095705564645,0.199311956318343
1251002,200303,249275,-175553.121785344,0.160114052575456,0.199260272965191
1251502,200403,249354,-210622.804105353,0.160129987806652,0.199243788663542
1252002,200509,249422,-207884.617827095,0.16015070263466,0.19921853159979
1252502,200615,249492,-208215.035893096,0.160171400923911,0.199194891505163
1253002,200724,249573,-217426.216011784,0.160194476944171,0.199180049193856
1253502,200833,249645,-221973.391603636,0.16021753455519,0.19915803883839
1254002,200934,249680,-177474.946514089,0.160234194203837,0.199106540499935
1254502,201039,249717,-176453.165928421,0.160254029088834,0.199056677470423
1255002,201141,249777,-206255.919545436,0.160271457734729,0.199025180836365
1255502,201242,249860,-225924.79916918,0.160288076004658,0.199012028654674
1256002,201345,249943,-217703.359866029,0.160306273397654,0.198998886944448
1256502,201447,249991,-189302.917565688,0.160323660447815,0.198957900584321
1257002,201543,250067,-232779.692064527,0.160336260403723,0.198939222053744
1257502,201652,250091,-163024.086448144,0.160359188295526,0.198879206553946
1258002,201758,250134,-174288.234857494,0.160379713227801,0.198834342075768
1258502,201859,250197,-208469.505630288,0.160396248873661,0.198805405156289
1259002,201958,250318,-265963.299604217,0.160411182825762,0.198822559455823
1259502,202055,250387,-220813.293559046,0.160424516991636,0.198798413976318
1260002,202162,250419,-170299.979125904,0.160445777070195,0.198744922627107
1260502,202264,250519,-246285.64708286,0.1604630536088,0.198745420475334
1261002,202370,250557,-172868.739088053,0.160483488527377,0.198696750679222
1261502,202466,250825,-428790.298659656,0.160495980188696,0.198830441806672
1262002,202568,250872,-187795.221260195,0.160513216302351,0.198788908416944
1262502,202672,250929,-198681.060016104,0.160532022919568,0.19875532870443
1263002,202774,251088,-308014.311150671,0.160549231117607,0.198802535546262
1263502,202875,251141,-197822.570207794,0.160565634245138,0.198765811213595
1264002,202977,251224,-231488.884494672,0.16058281553352,0.198752850074604
1264502,203080,251317,-237189.560336552,0.160600774059669,0.198747807437236
1265002,203184,251390,-214442.877341122,0.160619508901962,0.198726958534453
1265502,203290,251453,-200217.240509348,0.160639809340483,0.198698224103952
1266002,203391,251510,-204391.47058475,0.16065614430309,0.198664773041433
1266502,203488,251622,-256335.514128452,0.16066930806268,0.198674775089183
1267002,203593,251705,-222436.308588277,0.160688775550473,0.198661880565303
1267502,203692,251751,-189316.647936955,0.160703493958984,0.198619804939164
1268002,203792,251829,-226035.568866522,0.160718989402225,0.198602999048897
1268502,203894,252004,-331136.626270396,0.160736049292788,0.198662674556288
1269002,203992,252070,-207517.339895551,0.160749943656511,0.198636408768465
1269502,204097,252111,-183462.697223858,0.160769341048695,0.198590470909065
1270002,204200,252161,-194439.712774974,0.160787148366696,0.198551655824164
1270502,204304,252219,-197891.339130752,0.160805728759183,0.198519168013903
1271002,204411,252326,-245555.907185986,0.160826654875445,0.198525258024771
1271502,204513,252357,-172666.735040363,0.160843632176748,0.198471571417111
1272002,204616,252437,-219951.020287676,0.160861382293424,0.198456448967848
1272502,204720,252510,-210920.479317217,0.160879904314492,0.198435837428939
1273002,204810,252778,-419951.8699861,0.160887414159601,0.19856842330177
1273502,204905,252821,-191408.762417778,0.160898844289212,0.1985242268956
1274002,205006,252965,-298909.71537416,0.160914975015738,0.198559342920969
1274502,205106,253103,-280527.753095402,0.160930308465581,0.198589723672462
1275002,205207,253195,-236968.20055707,0.160946414201703,0.198584002221173
1275502,205310,253249,-199702.639069278,0.160964075320932,0.198548493063907
1276002,205412,253334,-221347.248082206,0.16098093890135,0.198537306367858
1276502,205517,253417,-222665.447115258,0.161000139443573,0.198524561653644
1277002,205610,253498,-221008.379874579,0.161009927940598,0.198510260751354
1277502,205714,253643,-298238.340949133,0.161028319329441,0.198546068812417
1278002,205817,253714,-209583.801795354,0.16104591385616,0.198523945971916
1278502,205924,253781,-209218.296269736,0.16106662328256,0.198498711773623
1279002,206030,253870,-230448.33534526,0.161086534657491,0.198490698216265
1279502,206130,253959,-235072.523183597,0.161101741146165,0.198482690921937
1280002,206237,254000,-179861.64686086,0.161122404496243,0.198437189941891
1280502,206340,254062,-204005.237113738,0.161139927934513,0.198408124313746
1281002,206445,254144,-227490.652612896,0.161158998971118,0.198394694153483
1281502,206554,254201,-188092.596125106,0.161181176463244,0.198361766115074
1282002,206659,254279,-225539.186732469,0.161200216536324,0.198345244391194
1282502,206766,254349,-212817.236090873,0.161220801215125,0.198322497742694
1283002,206865,254408,-204407.65948074,0.16123513447368,0.198291195181301
1283502,206969,254495,-231914.532667275,0.161253352156833,0.198281732322973
1284002,207068,254608,-262872.337455035,0.161267661576851,0.198292526024103
1284502,207169,254644,-177552.94845885,0.161283516880472,0.198243365911458
1285002,207272,254663,-155757.343548485,0.161300916263165,0.198181014504258
1285502,207379,254719,-195205.156522254,0.161321413735646,0.198147494130698
1286002,207480,254868,-298905.239140293,0.16133722964661,0.198186316973068
1286502,207581,255004,-286071.766957907,0.161353033263843,0.19821500471822
1287002,207683,255068,-205619.291003389,0.161369601601241,0.198187726204
1287502,207788,255146,-223183.276159473,0.161388487163515,0.198171342646458
1288002,207886,255261,-257824.633710626,0.161401923288939,0.198183698472518
1288502,207989,255347,-230870.223819721,0.161419229461809,0.198173537953375
1289002,208091,255384,-180358.027394047,0.161435746414668,0.198125371411371
1289502,208195,255436,-188716.064718295,0.161453801545093,0.198088874619814
1290002,208301,255493,-199581.419447479,0.161473393064507,0.198056282083284
1290502,208403,255580,-230352.351439588,0.1614898698336,0.198046961569994
1291002,208512,255666,-222322.448123454,0.161511755984886,0.198036873684162
1291502,208612,255696,-174914.080046055,0.161526656559572,0.197983433242844
1292002,208715,255757,-205127.868060608,0.161543867579152,0.197954027934941
1292502,208818,255823,-210033.103332495,0.161561065282684,0.197928513843692
1293002,208926,255885,-197783.165886143,0.161582116655659,0.197899925908854
1293502,209025,255951,-212503.496390019,0.161596193898425,0.197874452455427
1294002,209127,256011,-187970.049734376,0.161612578651347,0.197844361909796
1294502,209233,256068,-198063.844215072,0.161632040738446,0.197811977115524
1295002,209335,256136,-214802.548918496,0.161648398998612,0.197788111524152
1295502,209433,256214,-230670.124335634,0.161661657025616,0.197771983370153
1296002,209536,256281,-215775.427354821,0.161678762841415,0.197747380019475
1296502,209640,256346,-204796.785157275,0.161696626769569,0.197721253033162
1297002,209735,256410,-211230.462734225,0.161707537844969,0.197694375182151
1297502,209837,256484,-223659.155400272,0.161723835493124,0.197675225163429
1298002,209941,256523,-175999.461491792,0.161741661415006,0.197629125378851
1298502,210047,256563,-175877.294712497,0.161761013845185,0.197583831214738
1299002,210151,256618,-196323.98376589,0.161778811733931,0.19755011924539
1299502,210254,256723,-259601.669220851,0.161795826401191,0.197554909496099
1300002,210360,256780,-191959.087746802,0.161815135669022,0.197522773041888
1300502,210464,256843,-206500.241275695,0.161832892221619,0.197495274901538
1301002,210561,256960,-261825.24288743,0.161845254657564,0.197509304366942
1301502,210671,257024,-211465.91335403,0.161867596054405,0.197482600871916
1302002,210774,257067,-183566.909687857,0.161884543956154,0.197439788878973
1302502,210877,257158,-238048.126129553,0.161901478846098,0.197433861905778
1303002,210978,257274,-260500.934047078,0.161916865822155,0.19744712594455
1303502,211074,257361,-225604.033472736,0.161928405173141,0.197438132047362
1304002,211173,257392,-181078.226677421,0.161942236284914,0.197386200327914
1304502,211275,257454,-209277.531743435,0.161958356522259,0.197358072275857
1305002,211377,257543,-236516.326456434,0.161974464406951,0.197350655401294
1305502,211480,257606,-205279.349355888,0.161991325942051,0.19732332849739
1306002,211587,257645,-169744.554160008,0.162011237348794,0.197277645822901
1306502,211693,257731,-222841.554958452,0.162030368112716,0.197267972035251
1307002,211792,257800,-216544.282027095,0.162044128471112,0.197245298783016
1307502,211898,257871,-218935.432908349,0.162063232025649,0.197224172506046
1308002,211998,257934,-208053.502892372,0.162077733826095,0.197196946182039
1308502,212105,257979,-187402.985245008,0.162097574172603,0.197155984476906
1309002,212206,258040,-203161.824906975,0.162112815717623,0.19712727711646
1309502,212309,258119,-226658.740949443,0.162129572921614,0.197112337361837
1310002,212417,258159,-173257.869890079,0.162150134121933,0.197067638064675
1310502,212516,258208,-190220.09125373,0.162163812035388,0.197029840473345
1311002,212615,258350,-289632.281217007,0.162177479515668,0.19706300981997
1311502,212713,258385,-172445.020633479,0.162190374090165,0.197014568029633
1312002,212819,258441,-194381.39243996,0.162209356388176,0.196982169234498
1312502,212925,258470,-159874.121985339,0.162228324223506,0.196929223726897
1313002,213026,258529,-203072.982520006,0.162243469545362,0.196899166947194
1313502,213131,258593,-213582.283394369,0.162261648630912,0.196872939668154
1314002,213231,258628,-179848.447441702,0.162276008712316,0.196824662367333
1314502,213335,258684,-196849.822037249,0.162293400846861,0.196792397425032
1315002,213435,258803,-264057.091305234,0.162307737934999,0.196808065691155
1315502,213539,258851,-182498.613704478,0.162325104788894,0.196769750255036
1316002,213641,258888,-176928.335376773,0.162340938691583,0.196723105284035
1316502,213730,259016,-278131.400017255,0.16234688591434,0.196745618312771
1317002,213839,259064,-185784.954521992,0.162368014627161,0.196707370224191
1317502,213942,259103,-184893.354661608,0.162384573230249,0.196662320057199
1318002,214042,259163,-201904.308356923,0.162398843097355,0.196633237278851
1318502,214148,259214,-198377.85036779,0.162417652760481,0.19659735062973
1319002,214242,259294,-234766.315066898,0.162427350375511,0.196583477507995
1319502,214344,259327,-173343.968699665,0.162443103534515,0.196533995401295
1320002,214431,259472,-295618.458586377,0.16244748114018,0.196569399137274
1320502,214536,259541,-200337.650832482,0.162465486610395,0.196547222192772
